chip,gene_set_mode,gene_set_id,gene_set_normalized,gene_set_name,go_ontology,root_node,n_probes
hu35ksuba,GO_BP,GO:0006864,GO:0006864,pyrimidine nucleotide transport,BP,biological_process,1
hu35ksuba,GO_BP,GO:0006865,GO:0006865,amino acid transport,BP,biological_process,24
hu35ksuba,GO_BP,GO:0006867,GO:0006867,asparagine transport,BP,biological_process,2
hu35ksuba,GO_BP,GO:0006868,GO:0006868,glutamine transport,BP,biological_process,7
hu35ksuba,GO_BP,GO:0006869,GO:0006869,lipid transport,BP,biological_process,82
hu35ksuba,GO_BP,GO:0006874,GO:0006874,cellular calcium ion homeostasis,BP,biological_process,30
hu35ksuba,GO_BP,GO:0006878,GO:0006878,cellular copper ion homeostasis,BP,biological_process,5
hu35ksuba,GO_BP,GO:0006879,GO:0006879,cellular iron ion homeostasis,BP,biological_process,46
hu35ksuba,GO_BP,GO:0006882,GO:0006882,cellular zinc ion homeostasis,BP,biological_process,12
hu35ksuba,GO_BP,GO:0006883,GO:0006883,cellular sodium ion homeostasis,BP,biological_process,7
hu35ksuba,GO_BP,GO:0006884,GO:0006884,cell volume homeostasis,BP,biological_process,14
hu35ksuba,GO_BP,GO:0006885,GO:0006885,regulation of pH,BP,biological_process,7
hu35ksuba,GO_BP,GO:0006886,GO:0006886,intracellular protein transport,BP,biological_process,196
hu35ksuba,GO_BP,GO:0006887,GO:0006887,exocytosis,BP,biological_process,51
hu35ksuba,GO_BP,GO:0006888,GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport,BP,biological_process,95
hu35ksuba,GO_BP,GO:0006890,GO:0006890,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",BP,biological_process,40
hu35ksuba,GO_BP,GO:0006891,GO:0006891,intra-Golgi vesicle-mediated transport,BP,biological_process,23
hu35ksuba,GO_BP,GO:0006892,GO:0006892,post-Golgi vesicle-mediated transport,BP,biological_process,12
hu35ksuba,GO_BP,GO:0006893,GO:0006893,Golgi to plasma membrane transport,BP,biological_process,25
hu35ksuba,GO_BP,GO:0006895,GO:0006895,Golgi to endosome transport,BP,biological_process,11
hu35ksuba,GO_BP,GO:0006896,GO:0006896,Golgi to vacuole transport,BP,biological_process,9
hu35ksuba,GO_BP,GO:0006897,GO:0006897,endocytosis,BP,biological_process,130
hu35ksuba,GO_BP,GO:0006898,GO:0006898,receptor-mediated endocytosis,BP,biological_process,43
hu35ksuba,GO_BP,GO:0006900,GO:0006900,vesicle budding from membrane,BP,biological_process,10
hu35ksuba,GO_BP,GO:0006901,GO:0006901,vesicle coating,BP,biological_process,6
hu35ksuba,GO_BP,GO:0006903,GO:0006903,vesicle targeting,BP,biological_process,4
hu35ksuba,GO_BP,GO:0006904,GO:0006904,vesicle docking involved in exocytosis,BP,biological_process,10
hu35ksuba,GO_BP,GO:0006906,GO:0006906,vesicle fusion,BP,biological_process,27
hu35ksuba,GO_BP,GO:0006907,GO:0006907,pinocytosis,BP,biological_process,2
hu35ksuba,GO_BP,GO:0006909,GO:0006909,phagocytosis,BP,biological_process,30
hu35ksuba,GO_BP,GO:0006910,GO:0006910,"phagocytosis, recognition",BP,biological_process,2
hu35ksuba,GO_BP,GO:0006911,GO:0006911,"phagocytosis, engulfment",BP,biological_process,5
hu35ksuba,GO_BP,GO:0006913,GO:0006913,nucleocytoplasmic transport,BP,biological_process,34
hu35ksuba,GO_BP,GO:0006914,GO:0006914,autophagy,BP,biological_process,138
hu35ksuba,GO_BP,GO:0006915,GO:0006915,apoptotic process,BP,biological_process,356
hu35ksuba,GO_BP,GO:0006921,GO:0006921,cellular component disassembly involved in execution phase of apoptosis,BP,biological_process,1
hu35ksuba,GO_BP,GO:0006924,GO:0006924,activation-induced cell death of T cells,BP,biological_process,1
hu35ksuba,GO_BP,GO:0006929,GO:0006929,substrate-dependent cell migration,BP,biological_process,1
hu35ksuba,GO_BP,GO:0006930,GO:0006930,"substrate-dependent cell migration, cell extension",BP,biological_process,4
hu35ksuba,GO_BP,GO:0006935,GO:0006935,chemotaxis,BP,biological_process,43
hu35ksuba,GO_BP,GO:0006936,GO:0006936,muscle contraction,BP,biological_process,25
hu35ksuba,GO_BP,GO:0006937,GO:0006937,regulation of muscle contraction,BP,biological_process,2
hu35ksuba,GO_BP,GO:0006939,GO:0006939,smooth muscle contraction,BP,biological_process,7
hu35ksuba,GO_BP,GO:0006940,GO:0006940,regulation of smooth muscle contraction,BP,biological_process,1
hu35ksuba,GO_BP,GO:0006941,GO:0006941,striated muscle contraction,BP,biological_process,12
hu35ksuba,GO_BP,GO:0006950,GO:0006950,response to stress,BP,biological_process,14
hu35ksuba,GO_BP,GO:0006952,GO:0006952,defense response,BP,biological_process,33
hu35ksuba,GO_BP,GO:0006953,GO:0006953,acute-phase response,BP,biological_process,12
hu35ksuba,GO_BP,GO:0006954,GO:0006954,inflammatory response,BP,biological_process,128
hu35ksuba,GO_BP,GO:0006955,GO:0006955,immune response,BP,biological_process,112
hu35ksuba,GO_BP,GO:0006956,GO:0006956,complement activation,BP,biological_process,8
hu35ksuba,GO_BP,GO:0006957,GO:0006957,"complement activation, alternative pathway",BP,biological_process,6
hu35ksuba,GO_BP,GO:0006958,GO:0006958,"complement activation, classical pathway",BP,biological_process,5
hu35ksuba,GO_BP,GO:0006959,GO:0006959,humoral immune response,BP,biological_process,15
hu35ksuba,GO_BP,GO:0006968,GO:0006968,cellular defense response,BP,biological_process,19
hu35ksuba,GO_BP,GO:0006970,GO:0006970,response to osmotic stress,BP,biological_process,6
hu35ksuba,GO_BP,GO:0006971,GO:0006971,hypotonic response,BP,biological_process,1
hu35ksuba,GO_BP,GO:0006972,GO:0006972,hyperosmotic response,BP,biological_process,2
hu35ksuba,GO_BP,GO:0006974,GO:0006974,cellular response to DNA damage stimulus,BP,biological_process,318
hu35ksuba,GO_BP,GO:0006979,GO:0006979,response to oxidative stress,BP,biological_process,52
hu35ksuba,GO_BP,GO:0006983,GO:0006983,ER overload response,BP,biological_process,1
hu35ksuba,GO_BP,GO:0006986,GO:0006986,response to unfolded protein,BP,biological_process,35
hu35ksuba,GO_BP,GO:0006991,GO:0006991,response to sterol depletion,BP,biological_process,1
hu35ksuba,GO_BP,GO:0006995,GO:0006995,cellular response to nitrogen starvation,BP,biological_process,9
hu35ksuba,GO_BP,GO:0006996,GO:0006996,organelle organization,BP,biological_process,6
hu35ksuba,GO_BP,GO:0006997,GO:0006997,nucleus organization,BP,biological_process,19
hu35ksuba,GO_BP,GO:0006998,GO:0006998,nuclear envelope organization,BP,biological_process,12
hu35ksuba,GO_BP,GO:0006999,GO:0006999,nuclear pore organization,BP,biological_process,6
hu35ksuba,GO_BP,GO:0007000,GO:0007000,nucleolus organization,BP,biological_process,2
hu35ksuba,GO_BP,GO:0007004,GO:0007004,telomere maintenance via telomerase,BP,biological_process,10
hu35ksuba,GO_BP,GO:0007005,GO:0007005,mitochondrion organization,BP,biological_process,42
hu35ksuba,GO_BP,GO:0007006,GO:0007006,mitochondrial membrane organization,BP,biological_process,6
hu35ksuba,GO_BP,GO:0007007,GO:0007007,inner mitochondrial membrane organization,BP,biological_process,13
hu35ksuba,GO_BP,GO:0007009,GO:0007009,plasma membrane organization,BP,biological_process,11
hu35ksuba,GO_BP,GO:0007010,GO:0007010,cytoskeleton organization,BP,biological_process,89
hu35ksuba,GO_BP,GO:0007015,GO:0007015,actin filament organization,BP,biological_process,57
hu35ksuba,GO_BP,GO:0007017,GO:0007017,microtubule-based process,BP,biological_process,20
hu35ksuba,GO_BP,GO:0007018,GO:0007018,microtubule-based movement,BP,biological_process,35
hu35ksuba,GO_BP,GO:0007019,GO:0007019,microtubule depolymerization,BP,biological_process,5
hu35ksuba,GO_BP,GO:0007020,GO:0007020,microtubule nucleation,BP,biological_process,28
hu35ksuba,GO_BP,GO:0007021,GO:0007021,tubulin complex assembly,BP,biological_process,7
hu35ksuba,GO_BP,GO:0007023,GO:0007023,post-chaperonin tubulin folding pathway,BP,biological_process,6
hu35ksuba,GO_BP,GO:0007026,GO:0007026,negative regulation of microtubule depolymerization,BP,biological_process,19
hu35ksuba,GO_BP,GO:0007029,GO:0007029,endoplasmic reticulum organization,BP,biological_process,17
hu35ksuba,GO_BP,GO:0007030,GO:0007030,Golgi organization,BP,biological_process,61
hu35ksuba,GO_BP,GO:0007031,GO:0007031,peroxisome organization,BP,biological_process,11
hu35ksuba,GO_BP,GO:0007032,GO:0007032,endosome organization,BP,biological_process,29
hu35ksuba,GO_BP,GO:0007033,GO:0007033,vacuole organization,BP,biological_process,4
hu35ksuba,GO_BP,GO:0007034,GO:0007034,vacuolar transport,BP,biological_process,19
hu35ksuba,GO_BP,GO:0007035,GO:0007035,vacuolar acidification,BP,biological_process,12
hu35ksuba,GO_BP,GO:0007040,GO:0007040,lysosome organization,BP,biological_process,26
hu35ksuba,GO_BP,GO:0007041,GO:0007041,lysosomal transport,BP,biological_process,15
hu35ksuba,GO_BP,GO:0007042,GO:0007042,lysosomal lumen acidification,BP,biological_process,10
hu35ksuba,GO_BP,GO:0007043,GO:0007043,cell-cell junction assembly,BP,biological_process,8
hu35ksuba,GO_BP,GO:0007051,GO:0007051,spindle organization,BP,biological_process,11
hu35ksuba,GO_BP,GO:0007052,GO:0007052,mitotic spindle organization,BP,biological_process,37
hu35ksuba,GO_BP,GO:0007056,GO:0007056,spindle assembly involved in female meiosis,BP,biological_process,3
hu35ksuba,GO_BP,GO:0007059,GO:0007059,chromosome segregation,BP,biological_process,58
hu35ksuba,GO_BP,GO:0007062,GO:0007062,sister chromatid cohesion,BP,biological_process,8
hu35ksuba,GO_BP,GO:0007064,GO:0007064,mitotic sister chromatid cohesion,BP,biological_process,13
hu35ksuba,GO_BP,GO:0007076,GO:0007076,mitotic chromosome condensation,BP,biological_process,10
hu35ksuba,GO_BP,GO:0007077,GO:0007077,mitotic nuclear membrane disassembly,BP,biological_process,4
hu35ksuba,GO_BP,GO:0007079,GO:0007079,mitotic chromosome movement towards spindle pole,BP,biological_process,4
hu35ksuba,GO_BP,GO:0007080,GO:0007080,mitotic metaphase plate congression,BP,biological_process,26
hu35ksuba,GO_BP,GO:0007084,GO:0007084,mitotic nuclear membrane reassembly,BP,biological_process,11
hu35ksuba,GO_BP,GO:0007088,GO:0007088,regulation of mitotic nuclear division,BP,biological_process,7
hu35ksuba,GO_BP,GO:0007091,GO:0007091,metaphase/anaphase transition of mitotic cell cycle,BP,biological_process,2
hu35ksuba,GO_BP,GO:0007094,GO:0007094,mitotic spindle assembly checkpoint signaling,BP,biological_process,16
hu35ksuba,GO_BP,GO:0007095,GO:0007095,mitotic G2 DNA damage checkpoint signaling,BP,biological_process,22
hu35ksuba,GO_BP,GO:0007096,GO:0007096,regulation of exit from mitosis,BP,biological_process,3
hu35ksuba,GO_BP,GO:0007097,GO:0007097,nuclear migration,BP,biological_process,12
hu35ksuba,GO_BP,GO:0007098,GO:0007098,centrosome cycle,BP,biological_process,31
hu35ksuba,GO_BP,GO:0007099,GO:0007099,centriole replication,BP,biological_process,6
hu35ksuba,GO_BP,GO:0007100,GO:0007100,mitotic centrosome separation,BP,biological_process,8
hu35ksuba,GO_BP,GO:0007112,GO:0007112,male meiosis cytokinesis,BP,biological_process,1
hu35ksuba,GO_BP,GO:0007113,GO:0007113,endomitotic cell cycle,BP,biological_process,1
hu35ksuba,GO_BP,GO:0007127,GO:0007127,meiosis I,BP,biological_process,1
hu35ksuba,GO_BP,GO:0007130,GO:0007130,synaptonemal complex assembly,BP,biological_process,1
hu35ksuba,GO_BP,GO:0007131,GO:0007131,reciprocal meiotic recombination,BP,biological_process,5
hu35ksuba,GO_BP,GO:0007140,GO:0007140,male meiotic nuclear division,BP,biological_process,2
hu35ksuba,GO_BP,GO:0007141,GO:0007141,male meiosis I,BP,biological_process,7
hu35ksuba,GO_BP,GO:0007143,GO:0007143,female meiotic nuclear division,BP,biological_process,1
hu35ksuba,GO_BP,GO:0007154,GO:0007154,cell communication,BP,biological_process,17
hu35ksuba,GO_BP,GO:0007155,GO:0007155,cell adhesion,BP,biological_process,212
hu35ksuba,GO_BP,GO:0007156,GO:0007156,homophilic cell adhesion via plasma membrane adhesion molecules,BP,biological_process,38
hu35ksuba,GO_BP,GO:0007157,GO:0007157,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules,BP,biological_process,16
hu35ksuba,GO_BP,GO:0007158,GO:0007158,neuron cell-cell adhesion,BP,biological_process,6
hu35ksuba,GO_BP,GO:0007159,GO:0007159,leukocyte cell-cell adhesion,BP,biological_process,13
hu35ksuba,GO_BP,GO:0007160,GO:0007160,cell-matrix adhesion,BP,biological_process,35
hu35ksuba,GO_BP,GO:0007162,GO:0007162,negative regulation of cell adhesion,BP,biological_process,18
hu35ksuba,GO_BP,GO:0007163,GO:0007163,establishment or maintenance of cell polarity,BP,biological_process,23
hu35ksuba,GO_BP,GO:0007165,GO:0007165,signal transduction,BP,biological_process,602
hu35ksuba,GO_BP,GO:0007166,GO:0007166,cell surface receptor signaling pathway,BP,biological_process,105
hu35ksuba,GO_BP,GO:0007167,GO:0007167,enzyme linked receptor protein signaling pathway,BP,biological_process,11
hu35ksuba,GO_BP,GO:0007168,GO:0007168,receptor guanylyl cyclase signaling pathway,BP,biological_process,2
hu35ksuba,GO_BP,GO:0007169,GO:0007169,transmembrane receptor protein tyrosine kinase signaling pathway,BP,biological_process,43
hu35ksuba,GO_BP,GO:0007171,GO:0007171,activation of transmembrane receptor protein tyrosine kinase activity,BP,biological_process,2
hu35ksuba,GO_BP,GO:0007172,GO:0007172,signal complex assembly,BP,biological_process,4
hu35ksuba,GO_BP,GO:0007173,GO:0007173,epidermal growth factor receptor signaling pathway,BP,biological_process,24
hu35ksuba,GO_BP,GO:0007174,GO:0007174,epidermal growth factor catabolic process,BP,biological_process,2
hu35ksuba,GO_BP,GO:0007175,GO:0007175,negative regulation of epidermal growth factor-activated receptor activity,BP,biological_process,6
hu35ksuba,GO_BP,GO:0007178,GO:0007178,transmembrane receptor protein serine/threonine kinase signaling pathway,BP,biological_process,12
hu35ksuba,GO_BP,GO:0007179,GO:0007179,transforming growth factor beta receptor signaling pathway,BP,biological_process,42
hu35ksuba,GO_BP,GO:0007181,GO:0007181,transforming growth factor beta receptor complex assembly,BP,biological_process,1
hu35ksuba,GO_BP,GO:0007185,GO:0007185,transmembrane receptor protein tyrosine phosphatase signaling pathway,BP,biological_process,5
hu35ksuba,GO_BP,GO:0007186,GO:0007186,G protein-coupled receptor signaling pathway,BP,biological_process,145
hu35ksuba,GO_BP,GO:0007187,GO:0007187,"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",BP,biological_process,4
hu35ksuba,GO_BP,GO:0007188,GO:0007188,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,BP,biological_process,9
hu35ksuba,GO_BP,GO:0007189,GO:0007189,adenylate cyclase-activating G protein-coupled receptor signaling pathway,BP,biological_process,40
hu35ksuba,GO_BP,GO:0007190,GO:0007190,activation of adenylate cyclase activity,BP,biological_process,6
hu35ksuba,GO_BP,GO:0007191,GO:0007191,adenylate cyclase-activating dopamine receptor signaling pathway,BP,biological_process,8
hu35ksuba,GO_BP,GO:0007192,GO:0007192,adenylate cyclase-activating serotonin receptor signaling pathway,BP,biological_process,4
hu35ksuba,GO_BP,GO:0007193,GO:0007193,adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway,BP,biological_process,16
hu35ksuba,GO_BP,GO:0007194,GO:0007194,negative regulation of adenylate cyclase activity,BP,biological_process,1
hu35ksuba,GO_BP,GO:0007195,GO:0007195,adenylate cyclase-inhibiting dopamine receptor signaling pathway,BP,biological_process,1
hu35ksuba,GO_BP,GO:0007196,GO:0007196,adenylate cyclase-inhibiting G protein-coupled glutamate receptor signaling pathway,BP,biological_process,1
hu35ksuba,GO_BP,GO:0007200,GO:0007200,phospholipase C-activating G protein-coupled receptor signaling pathway,BP,biological_process,28
hu35ksuba,GO_BP,GO:0007204,GO:0007204,positive regulation of cytosolic calcium ion concentration,BP,biological_process,27
hu35ksuba,GO_BP,GO:0007206,GO:0007206,phospholipase C-activating G protein-coupled glutamate receptor signaling pathway,BP,biological_process,4
hu35ksuba,GO_BP,GO:0007207,GO:0007207,phospholipase C-activating G protein-coupled acetylcholine receptor signaling pathway,BP,biological_process,1
hu35ksuba,GO_BP,GO:0007208,GO:0007208,phospholipase C-activating serotonin receptor signaling pathway,BP,biological_process,5
hu35ksuba,GO_BP,GO:0007209,GO:0007209,phospholipase C-activating tachykinin receptor signaling pathway,BP,biological_process,4
hu35ksuba,GO_BP,GO:0007210,GO:0007210,serotonin receptor signaling pathway,BP,biological_process,1
hu35ksuba,GO_BP,GO:0007213,GO:0007213,G protein-coupled acetylcholine receptor signaling pathway,BP,biological_process,8
hu35ksuba,GO_BP,GO:0007214,GO:0007214,gamma-aminobutyric acid signaling pathway,BP,biological_process,13
hu35ksuba,GO_BP,GO:0007215,GO:0007215,glutamate receptor signaling pathway,BP,biological_process,5
hu35ksuba,GO_BP,GO:0007216,GO:0007216,G protein-coupled glutamate receptor signaling pathway,BP,biological_process,4
hu35ksuba,GO_BP,GO:0007217,GO:0007217,tachykinin receptor signaling pathway,BP,biological_process,1
hu35ksuba,GO_BP,GO:0007218,GO:0007218,neuropeptide signaling pathway,BP,biological_process,17
hu35ksuba,GO_BP,GO:0007219,GO:0007219,Notch signaling pathway,BP,biological_process,43
hu35ksuba,GO_BP,GO:0007220,GO:0007220,Notch receptor processing,BP,biological_process,2
hu35ksuba,GO_BP,GO:0007221,GO:0007221,positive regulation of transcription of Notch receptor target,BP,biological_process,4
hu35ksuba,GO_BP,GO:0007223,GO:0007223,"Wnt signaling pathway, calcium modulating pathway",BP,biological_process,3
hu35ksuba,GO_BP,GO:0007224,GO:0007224,smoothened signaling pathway,BP,biological_process,19
hu35ksuba,GO_BP,GO:0007229,GO:0007229,integrin-mediated signaling pathway,BP,biological_process,31
hu35ksuba,GO_BP,GO:0007231,GO:0007231,osmosensory signaling pathway,BP,biological_process,2
hu35ksuba,GO_BP,GO:0007249,GO:0007249,I-kappaB kinase/NF-kappaB signaling,BP,biological_process,20
hu35ksuba,GO_BP,GO:0007250,GO:0007250,activation of NF-kappaB-inducing kinase activity,BP,biological_process,3
hu35ksuba,GO_BP,GO:0007252,GO:0007252,I-kappaB phosphorylation,BP,biological_process,3
hu35ksuba,GO_BP,GO:0007254,GO:0007254,JNK cascade,BP,biological_process,21
hu35ksuba,GO_BP,GO:0007259,GO:0007259,receptor signaling pathway via JAK-STAT,BP,biological_process,34
hu35ksuba,GO_BP,GO:0007260,GO:0007260,tyrosine phosphorylation of STAT protein,BP,biological_process,2
hu35ksuba,GO_BP,GO:0007263,GO:0007263,nitric oxide mediated signal transduction,BP,biological_process,4
hu35ksuba,GO_BP,GO:0007264,GO:0007264,small GTPase mediated signal transduction,BP,biological_process,65
hu35ksuba,GO_BP,GO:0007265,GO:0007265,Ras protein signal transduction,BP,biological_process,30
hu35ksuba,GO_BP,GO:0007266,GO:0007266,Rho protein signal transduction,BP,biological_process,32
hu35ksuba,GO_BP,GO:0007267,GO:0007267,cell-cell signaling,BP,biological_process,67
hu35ksuba,GO_BP,GO:0007268,GO:0007268,chemical synaptic transmission,BP,biological_process,57
hu35ksuba,GO_BP,GO:0007269,GO:0007269,neurotransmitter secretion,BP,biological_process,6
hu35ksuba,GO_BP,GO:0007270,GO:0007270,neuron-neuron synaptic transmission,BP,biological_process,5
hu35ksuba,GO_BP,GO:0007271,GO:0007271,"synaptic transmission, cholinergic",BP,biological_process,6
hu35ksuba,GO_BP,GO:0007274,GO:0007274,neuromuscular synaptic transmission,BP,biological_process,11
hu35ksuba,GO_BP,GO:0007276,GO:0007276,gamete generation,BP,biological_process,8
hu35ksuba,GO_BP,GO:0007281,GO:0007281,germ cell development,BP,biological_process,7
hu35ksuba,GO_BP,GO:0007283,GO:0007283,spermatogenesis,BP,biological_process,124
hu35ksuba,GO_BP,GO:0007284,GO:0007284,spermatogonial cell division,BP,biological_process,2
hu35ksuba,GO_BP,GO:0007286,GO:0007286,spermatid development,BP,biological_process,21
hu35ksuba,GO_BP,GO:0007288,GO:0007288,sperm axoneme assembly,BP,biological_process,5
hu35ksuba,GO_BP,GO:0007289,GO:0007289,spermatid nucleus differentiation,BP,biological_process,1
hu35ksuba,GO_BP,GO:0007292,GO:0007292,female gamete generation,BP,biological_process,3
hu35ksuba,GO_BP,GO:0007323,GO:0007323,peptide pheromone maturation,BP,biological_process,1
hu35ksuba,GO_BP,GO:0007338,GO:0007338,single fertilization,BP,biological_process,5
hu35ksuba,GO_BP,GO:0007339,GO:0007339,binding of sperm to zona pellucida,BP,biological_process,4
hu35ksuba,GO_BP,GO:0007340,GO:0007340,acrosome reaction,BP,biological_process,6
hu35ksuba,GO_BP,GO:0007342,GO:0007342,fusion of sperm to egg plasma membrane involved in single fertilization,BP,biological_process,4
hu35ksuba,GO_BP,GO:0007344,GO:0007344,pronuclear fusion,BP,biological_process,1
hu35ksuba,GO_BP,GO:0007346,GO:0007346,regulation of mitotic cell cycle,BP,biological_process,32
hu35ksuba,GO_BP,GO:0007352,GO:0007352,zygotic specification of dorsal/ventral axis,BP,biological_process,3
hu35ksuba,GO_BP,GO:0007368,GO:0007368,determination of left/right symmetry,BP,biological_process,11
hu35ksuba,GO_BP,GO:0007369,GO:0007369,gastrulation,BP,biological_process,7
hu35ksuba,GO_BP,GO:0007371,GO:0007371,ventral midline determination,BP,biological_process,2
hu35ksuba,GO_BP,GO:0007379,GO:0007379,segment specification,BP,biological_process,6
hu35ksuba,GO_BP,GO:0007389,GO:0007389,pattern specification process,BP,biological_process,16
hu35ksuba,GO_BP,GO:0007398,GO:0007398,ectoderm development,BP,biological_process,5
hu35ksuba,GO_BP,GO:0007399,GO:0007399,nervous system development,BP,biological_process,272
